,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands,R50+ViT-B_16,N/A,N/A,95.15727871250914,4.8427212874908605,0.0,103692988
1,speech-commands,R50+ViT-B_16,N/A,running_tap,78.46378931967813,21.536210680321872,0.0,103692988
2,speech-commands,R50+ViT-B_16,CoNMix-STDA,running_tap,86.18873445501097,13.811265544989027,0.0,103692988
