,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands,R50+ViT-B_16,N/A,N/A,95.1280175566935,4.871982443306507,0.0,103692988
1,speech-commands,R50+ViT-B_16,N/A,doing_the_dishes,75.27070529704419,24.729294702955812,3.0,103692988
