,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands,R50+ViT-B_16,N/A,N/A,95.1280175566935,4.871982443306507,0.0,103692988
1,speech-commands,R50+ViT-B_16,N/A,exercise_bike,73.1528895391368,26.847110460863206,1.0,103692988
2,speech-commands,R50+ViT-B_16,CoNMix-STDA,exercise_bike,83.24798829553768,16.75201170446232,1.0,103692988
