,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands,R50+ViT-B_16,N/A,N/A,95.11338697878567,4.88661302121433,0.0,103692988
1,speech-commands,R50+ViT-B_16,N/A,exercise_bike,87.81272860277981,12.187271397220186,10.0,103692988
2,speech-commands,R50+ViT-B_16,CoNMix-STDA,exercise_bike,91.67520117044623,8.324798829553771,10.0,103692988
