,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,audio-mnist,restnet50,N/A,N/A,95.56,4.439999999999998,0.0,25567042
1,audio-mnist,restnet50,N/A,gaussian_noise,32.46,67.53999999999999,0.0025,25567042
2,audio-mnist,restnet50,Tent Adaptation,gaussian_noise,92.32000000000001,7.679999999999993,0.0025,25567042
3,audio-mnist,restnet50,Norm Adaptation,gaussian_noise,90.01,9.989999999999995,0.0025,25567042
