,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands-random,R50+ViT-B_16,N/A,N/A,95.29557614511288,4.704423854887125,0.0,103692988
1,speech-commands-random,R50+ViT-B_16,N/A,doing_the_dishes,73.52864413415111,26.471355865848892,3.0,103692988
2,speech-commands-random,R50+ViT-B_16,CoNMix-STDA,doing_the_dishes,83.71395015007177,16.286049849928233,3.0,103692988
