,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands-random,R50+ViT-B_16,N/A,N/A,95.30862586454391,4.691374135456087,0.0,103692988
1,speech-commands-random,R50+ViT-B_16,N/A,running_tap,81.54117186480491,18.45882813519509,3.0,103692988
2,speech-commands-random,R50+ViT-B_16,CoNMix-STDA,running_tap,87.58971682108835,12.410283178911655,3.0,103692988
