,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands-random,R50+ViT-B_16,N/A,N/A,95.27600156596633,4.723998434033675,0.0,103692988
1,speech-commands-random,R50+ViT-B_16,N/A,exercise_bike,87.68106485710557,12.318935142894432,10.0,103692988
2,speech-commands-random,R50+ViT-B_16,CoNMix-STDA,exercise_bike,90.98264387315673,9.017356126843268,10.0,103692988
