,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands-random,R50+ViT-B_16,N/A,N/A,95.30862586454391,4.691374135456087,0.0,103692988
1,speech-commands-random,R50+ViT-B_16,N/A,exercise_bike,76.70625081560746,23.29374918439254,3.0,103692988
2,speech-commands-random,R50+ViT-B_16,CoNMix-STDA,exercise_bike,85.20814302492496,14.791856975075035,3.0,103692988
