,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands,restnet50,N/A,N/A,87.66642282370154,12.333577176298462,0.0,25587062
1,speech-commands,restnet50,N/A,doing_the_dishes,67.03730797366497,32.962692026335034,10.0,25587062
2,speech-commands,restnet50,Tent Adaptation + normalized,doing_the_dishes,22.00438917337235,77.99561082662765,10.0,25587062
