,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,speech-commands-numbers,R50+ViT-B_16,N/A,N/A,96.55172413793103,3.448275862068968,0.0,103687828
1,speech-commands-numbers,R50+ViT-B_16,N/A,exercise_bike,91.88871473354232,8.111285266457685,10.0,103687828
2,speech-commands-numbers,R50+ViT-B_16,CoNMix-STDA,exercise_bike,93.10344827586206,6.896551724137936,10.0,103687828
