,type,step,accuracy,loss
140,train,140,95.3125,0.07539442926645279
141,train,141,98.4375,0.042243458330631256
142,train,142,96.875,0.06969014555215836
143,train,143,96.875,0.058810487389564514
144,train,144,98.4375,0.08130338042974472
145,train,145,98.4375,0.023078907281160355
146,train,146,98.4375,0.01787167228758335
147,train,147,98.4375,0.04026170074939728
148,train,148,98.4375,0.03534881770610809
149,train,149,100.0,0.010332654230296612
150,train,150,100.0,0.0033358794171363115
151,train,151,98.4375,0.058840710669755936
152,train,152,98.4375,0.03282888978719711
153,train,153,96.875,0.11282801628112793
154,train,154,98.4375,0.0744340717792511
155,train,155,98.4375,0.05522513762116432
156,train,156,100.0,0.008506341837346554
157,train,157,100.0,0.006552298087626696
158,train,158,96.875,0.10212071985006332
159,train,159,98.4375,0.04738420248031616
160,train,160,96.875,0.05667104572057724
161,train,161,98.4375,0.02500615082681179
162,train,162,98.4375,0.026445727795362473
163,train,163,98.4375,0.034718532115221024
164,train,164,98.4375,0.0367346815764904
165,train,165,96.875,0.0644732117652893
166,train,166,100.0,0.005113629624247551
167,train,167,95.3125,0.26429423689842224
168,train,168,100.0,0.01432102546095848
169,train,169,95.3125,0.16187547147274017
170,train,170,100.0,0.008882197551429272
171,train,171,98.4375,0.05665851756930351
172,train,172,96.875,0.09555096924304962
173,train,173,100.0,0.026091326028108597
174,train,174,96.875,0.04864757880568504
175,train,175,100.0,0.018876485526561737
176,train,176,98.4375,0.03135458379983902
177,train,177,96.875,0.15344537794589996
178,train,178,98.4375,0.052313242107629776
179,train,179,95.3125,0.12862035632133484
180,train,180,100.0,0.004382764920592308
181,train,181,98.4375,0.03017960861325264
182,train,182,100.0,0.009714839980006218
183,train,183,100.0,0.023339595645666122
184,train,184,96.875,0.06326421350240707
185,train,185,96.875,0.0627429336309433
186,train,186,100.0,0.02012297697365284
187,train,187,100.0,0.0328112356364727
188,train,188,98.4375,0.028840117156505585
189,train,189,98.4375,0.05773182958364487
190,train,190,98.4375,0.1535264402627945
191,train,191,98.4375,0.03853564336895943
192,train,192,100.0,0.018152430653572083
193,train,193,96.875,0.1565973162651062
194,train,194,95.3125,0.23151162266731262
195,train,195,96.875,0.04265841096639633
196,train,196,98.4375,0.021213121712207794
197,train,197,100.0,0.01652556098997593
198,train,198,96.875,0.09021051228046417
199,train,199,96.875,0.06310535222291946
200,train,200,95.3125,0.08708547800779343
201,train,201,93.75,0.12759582698345184
202,train,202,98.4375,0.058372970670461655
203,train,203,98.4375,0.05102018266916275
204,train,204,96.875,0.09611544758081436
205,train,205,100.0,0.040849778801202774
206,train,206,98.4375,0.03558598831295967
207,train,207,98.4375,0.06439729779958725
208,train,208,96.875,0.10104786604642868
209,train,209,100.0,0.03906749188899994
210,train,210,98.4375,0.027514558285474777
211,train,211,96.875,0.0964771956205368
212,train,212,100.0,0.0101627167314291
213,train,213,100.0,0.009451922960579395
214,train,214,100.0,0.005802720785140991
215,train,215,96.875,0.09284479171037674
216,train,216,96.875,0.09570887684822083
217,train,217,100.0,0.02397261932492256
218,train,218,98.4375,0.07453924417495728
219,train,219,98.4375,0.04763082042336464
220,train,220,96.875,0.18915116786956787
221,train,221,96.875,0.038575343787670135
222,train,222,95.3125,0.13552966713905334
223,train,223,100.0,0.0027905129827558994
224,train,224,100.0,0.006114611867815256
225,train,225,96.875,0.13251684606075287
226,train,226,98.4375,0.08951212465763092
227,train,227,96.875,0.06668838858604431
228,train,228,98.4375,0.0320269875228405
229,train,229,96.875,0.09716387093067169
230,train,230,100.0,0.009640424512326717
231,train,231,100.0,0.02064325660467148
232,train,232,98.4375,0.035701725631952286
233,train,233,95.3125,0.12876705825328827
234,train,234,98.4375,0.04147930443286896
235,train,235,95.3125,0.07541769742965698
236,train,236,100.0,0.032064151018857956
237,train,237,100.0,0.019799089059233665
238,train,238,100.0,0.034571997821331024
239,train,239,96.875,0.11918788403272629
240,train,240,98.4375,0.02007964998483658
241,train,241,96.875,0.04818617179989815
242,train,242,95.3125,0.26748111844062805
243,train,243,100.0,0.006534153129905462
244,train,244,96.875,0.07100048661231995
245,train,245,98.4375,0.04745043069124222
246,train,246,96.875,0.05274194851517677
247,train,247,98.4375,0.03342600539326668
248,train,248,98.4375,0.04794459417462349
249,train,249,96.875,0.1117810383439064
250,train,250,100.0,0.006733817048370838
251,train,251,96.875,0.1013677790760994
252,train,252,100.0,0.026628321036696434
253,train,253,96.875,0.05403685197234154
254,train,254,93.75,0.15153807401657104
255,train,255,96.875,0.06490641087293625
256,train,256,100.0,0.016782455146312714
257,train,257,96.875,0.08207547664642334
258,train,258,98.4375,0.025620680302381516
259,train,259,96.875,0.07352074980735779
260,train,260,95.3125,0.12550070881843567
261,train,261,96.875,0.14900022745132446
262,train,262,96.875,0.09583636373281479
263,train,263,96.875,0.07243441045284271
264,train,264,96.875,0.07920312881469727
265,train,265,98.4375,0.0336301214993
266,train,266,92.1875,0.14689181745052338
267,train,267,96.875,0.1365770846605301
268,train,268,96.875,0.0749673992395401
269,train,269,98.4375,0.06650925427675247
270,train,270,98.4375,0.15871109068393707
271,train,271,96.875,0.04969780519604683
272,train,272,95.3125,0.26410338282585144
273,train,273,96.875,0.0741255059838295
274,train,274,98.4375,0.07520653307437897
275,train,275,98.4375,0.061601027846336365
276,train,276,98.4375,0.11108473688364029
277,train,277,93.75,0.13589663803577423
278,train,278,96.875,0.044691652059555054
279,train,279,100.0,0.02292972058057785
280,train,280,96.875,0.15720653533935547
281,train,281,95.3125,0.0826050341129303
282,train,282,98.4375,0.1058415025472641
283,train,283,96.875,0.1153297945857048
284,train,284,98.4375,0.03525906056165695
285,train,285,100.0,0.03234254941344261
286,train,286,96.875,0.053027503192424774
287,train,287,98.4375,0.020597901195287704
288,train,288,96.875,0.07004212588071823
289,train,289,100.0,0.02200847677886486
290,train,290,100.0,0.014611475169658661
291,train,291,100.0,0.006819197442382574
292,train,292,96.875,0.060602884739637375
293,train,293,96.875,0.0427292101085186
294,train,294,100.0,0.0223031397908926
295,train,295,98.4375,0.05502816289663315
296,train,296,100.0,0.008689887821674347
297,train,297,100.0,0.010818738490343094
298,train,298,98.4375,0.03988775983452797
299,train,299,100.0,0.005634442903101444
300,train,300,100.0,0.0024447422474622726
301,train,301,98.4375,0.0244646854698658
302,train,302,100.0,0.014232992194592953
303,train,303,100.0,0.004943385254591703
304,train,304,96.875,0.06882123649120331
305,train,305,100.0,0.01422867365181446
306,train,306,98.4375,0.03475891053676605
307,train,307,100.0,0.0030674654990434647
308,train,308,96.875,0.10815978050231934
309,train,309,100.0,0.011106899008154869
310,train,310,100.0,0.010974891483783722
311,train,311,98.4375,0.023511184379458427
312,train,312,100.0,0.00022427413205150515
313,validation,0,96.875,0.17438003420829773
314,validation,1,100.0,0.019995318725705147
315,validation,2,100.0,0.006049160845577717
316,validation,3,100.0,0.013582379557192326
317,validation,4,95.3125,0.07026737928390503
318,validation,5,96.875,0.07720422744750977
319,validation,6,100.0,0.0032579293474555016
320,validation,7,100.0,0.006924185436218977
321,validation,8,98.4375,0.04005346819758415
322,validation,9,100.0,0.017950737848877907
323,validation,10,98.4375,0.08166477829217911
324,validation,11,98.4375,0.06459493190050125
325,validation,12,96.875,0.03927129507064819
326,validation,13,100.0,0.005226250272244215
327,validation,14,100.0,0.002196880057454109
328,validation,15,98.4375,0.05884534865617752
329,validation,16,100.0,0.020442849025130272
330,validation,17,100.0,0.015764269977808
331,validation,18,98.4375,0.07335322350263596
332,validation,19,100.0,0.010418014600872993
333,validation,20,100.0,0.004256250336766243
334,validation,21,100.0,0.005612987093627453
335,validation,22,100.0,0.007839765399694443
336,validation,23,98.4375,0.04464619606733322
337,validation,24,98.4375,0.0669141635298729
338,validation,25,100.0,0.01729896292090416
339,validation,26,98.4375,0.031662315130233765
340,validation,27,100.0,0.006418528035283089
341,validation,28,100.0,0.012606018222868443
342,validation,29,98.4375,0.038701608777046204
343,validation,30,100.0,0.028316939249634743
344,validation,31,98.4375,0.025373749434947968
345,validation,32,100.0,0.012710579670965672
346,validation,33,100.0,0.010892878286540508
347,validation,34,100.0,0.011225358583033085
348,validation,35,100.0,0.009907842613756657
349,validation,36,100.0,0.01137554831802845
350,validation,37,98.4375,0.03502945974469185
351,validation,38,100.0,0.01172600407153368
352,validation,39,100.0,0.006378611549735069
353,validation,40,98.4375,0.02116912230849266
354,validation,41,96.875,0.14848636090755463
355,validation,42,98.4375,0.06614096462726593
356,validation,43,98.4375,0.0750899463891983
357,validation,44,98.4375,0.03774348273873329
358,validation,45,98.4375,0.03336392343044281
359,validation,46,98.4375,0.025103891268372536
360,validation,47,100.0,0.009646092541515827
361,validation,48,100.0,0.03121882490813732
362,validation,49,96.875,0.18599461019039154
363,validation,50,98.4375,0.06468454003334045
364,validation,51,100.0,0.011036363430321217
365,validation,52,96.875,0.04667676240205765
366,validation,53,100.0,0.005095948930829763
367,validation,54,95.3125,0.04972292110323906
368,validation,55,100.0,0.0058460719883441925
369,validation,56,98.4375,0.07679735124111176
370,validation,57,98.4375,0.03640277683734894
371,validation,58,96.875,0.04402017593383789
372,validation,59,100.0,0.009402330033481121
373,validation,60,100.0,0.02974177524447441
374,validation,61,100.0,0.015601005405187607
375,validation,62,96.875,0.12527723610401154
376,validation,63,98.4375,0.0527920238673687
377,validation,64,98.4375,0.026025963947176933
378,validation,65,98.4375,0.03136449679732323
379,validation,66,100.0,0.018834276124835014
380,validation,67,100.0,0.006363443564623594
381,validation,68,96.875,0.08551730960607529
382,validation,69,98.4375,0.05854055657982826
383,validation,70,100.0,0.002966183703392744
384,validation,71,98.4375,0.021495331078767776
385,validation,72,100.0,0.013922091573476791
386,validation,73,100.0,0.0030993144027888775
387,validation,74,98.4375,0.023356055840849876
388,validation,75,96.875,0.058122407644987106
389,validation,76,98.4375,0.0419318825006485
390,validation,77,100.0,0.00734530808404088
391,validation,78,98.4375,0.021138371899724007
392,validation,79,100.0,0.015435805544257164
393,validation,80,98.4375,0.014758932404220104
394,validation,81,93.75,0.17414210736751556
395,validation,82,100.0,0.006765932310372591
396,validation,83,100.0,0.005099953152239323
397,validation,84,98.4375,0.02000533603131771
398,validation,85,100.0,0.008266070857644081
399,validation,86,96.875,0.0882873460650444
400,validation,87,98.4375,0.036855824291706085
401,validation,88,100.0,0.006450179032981396
402,validation,89,98.4375,0.12314608693122864
403,validation,90,98.4375,0.08923350274562836
404,validation,91,95.3125,0.15420834720134735
405,validation,92,98.4375,0.029782602563500404
406,validation,93,97.91666666666666,0.029880128800868988
407,train,313,95.3125,0.08492805063724518
408,train,314,98.4375,0.018223464488983154
409,train,315,100.0,0.005898543167859316
410,train,316,100.0,0.017112527042627335
411,train,317,100.0,0.01769472472369671
412,train,318,98.4375,0.05341918766498566
413,train,319,100.0,0.0016750524519011378
414,train,320,98.4375,0.038319557905197144
415,train,321,100.0,0.00220158020965755
416,train,322,96.875,0.06307721883058548
417,train,323,96.875,0.208218052983284
418,train,324,95.3125,0.1700240522623062
419,train,325,98.4375,0.08954451233148575
420,train,326,96.875,0.19714662432670593
421,train,327,96.875,0.044721540063619614
422,train,328,98.4375,0.01736481301486492
423,train,329,98.4375,0.01694170944392681
424,train,330,95.3125,0.10523935407400131
425,train,331,100.0,0.014998449012637138
426,train,332,95.3125,0.15715263783931732
427,train,333,95.3125,0.20567134022712708
428,train,334,95.3125,0.18321040272712708
429,train,335,98.4375,0.029135435819625854
430,train,336,98.4375,0.03318442776799202
431,train,337,100.0,0.03888704255223274
432,train,338,96.875,0.2512738108634949
433,train,339,96.875,0.15748430788516998
434,train,340,96.875,0.10166261345148087
435,train,341,96.875,0.06265542656183243
436,train,342,100.0,0.006155416835099459
437,train,343,96.875,0.08335987478494644
438,train,344,95.3125,0.1426483690738678
439,train,345,100.0,0.008451947011053562
440,train,346,100.0,0.01630851812660694
441,train,347,98.4375,0.031262751668691635
442,train,348,96.875,0.041432347148656845
443,train,349,95.3125,0.16504308581352234
444,train,350,96.875,0.10304737836122513
445,train,351,96.875,0.09190342575311661
446,train,352,96.875,0.06261143088340759
447,train,353,95.3125,0.13363327085971832
448,train,354,100.0,0.009993455372750759
449,train,355,98.4375,0.06704485416412354
450,train,356,98.4375,0.04812798276543617
451,train,357,95.3125,0.09336306899785995
452,train,358,98.4375,0.03888480365276337
453,train,359,98.4375,0.08699318766593933
454,train,360,96.875,0.08003795146942139
455,train,361,95.3125,0.14666593074798584
456,train,362,98.4375,0.020984558388590813
457,train,363,100.0,0.012548225931823254
458,train,364,98.4375,0.02480044588446617
459,train,365,96.875,0.05868649482727051
460,train,366,92.1875,0.15208296477794647
461,train,367,96.875,0.07978354394435883
462,train,368,98.4375,0.026477282866835594
463,train,369,100.0,0.011460645124316216
464,train,370,100.0,0.016981424763798714
465,train,371,98.4375,0.023172352463006973
466,train,372,100.0,0.013301737606525421
467,train,373,98.4375,0.08217008411884308
468,train,374,98.4375,0.0607902966439724
469,train,375,100.0,0.012453858740627766
470,train,376,93.75,0.11356944590806961
471,train,377,100.0,0.011389778926968575
472,train,378,100.0,0.038686297833919525
473,train,379,98.4375,0.04647421836853027
474,train,380,98.4375,0.0416819229722023
475,train,381,98.4375,0.051139216870069504
476,train,382,98.4375,0.02009429968893528
477,train,383,98.4375,0.027718959376215935
478,train,384,98.4375,0.039293982088565826
479,train,385,95.3125,0.08237945288419724
480,train,386,96.875,0.17183445394039154
481,train,387,100.0,0.026730457320809364
482,train,388,100.0,0.01422868762165308
483,train,389,98.4375,0.05612921714782715
484,train,390,100.0,0.009433258324861526
485,train,391,100.0,0.017818879336118698
486,train,392,96.875,0.12748946249485016
487,train,393,100.0,0.007924724370241165
488,train,394,98.4375,0.05974744260311127
489,train,395,100.0,0.012284880504012108
490,train,396,98.4375,0.03207330033183098
491,train,397,96.875,0.04974222183227539
492,train,398,100.0,0.003810339607298374
493,train,399,100.0,0.011017887853085995
494,train,400,96.875,0.11420968919992447
495,train,401,100.0,0.008799148723483086
496,train,402,100.0,0.020975058898329735
497,train,403,98.4375,0.0411488339304924
498,train,404,98.4375,0.05587906017899513
499,train,405,100.0,0.004026133567094803
500,train,406,98.4375,0.031266044825315475
501,train,407,98.4375,0.07270749658346176
502,train,408,98.4375,0.06349270045757294
503,train,409,100.0,0.013664810918271542
504,train,410,96.875,0.028171248733997345
505,train,411,100.0,0.024512112140655518
506,train,412,98.4375,0.036654599010944366
507,train,413,98.4375,0.016922010108828545
508,train,414,98.4375,0.04435200244188309
509,train,415,100.0,0.024987582117319107
510,train,416,96.875,0.052984073758125305
511,train,417,93.75,0.28337448835372925
512,train,418,96.875,0.08175970613956451
513,train,419,100.0,0.007886004634201527
514,train,420,100.0,0.0069810207933187485
515,train,421,96.875,0.04101358354091644
516,train,422,98.4375,0.0762767568230629
517,train,423,96.875,0.09133970737457275
518,train,424,92.1875,0.2320893406867981
519,train,425,96.875,0.1587519347667694
520,train,426,98.4375,0.032431744039058685
521,train,427,100.0,0.013540133833885193
522,train,428,98.4375,0.05667424201965332
523,train,429,98.4375,0.13901229202747345
524,train,430,98.4375,0.038692742586135864
525,train,431,93.75,0.22788424789905548
526,train,432,98.4375,0.03601308912038803
527,train,433,98.4375,0.04791969060897827
528,train,434,98.4375,0.048253994435071945
529,train,435,98.4375,0.02912777289748192
530,train,436,96.875,0.07908743619918823
531,train,437,96.875,0.14469721913337708
532,train,438,100.0,0.029165057465434074
533,train,439,100.0,0.02264099009335041
534,train,440,96.875,0.03582792729139328
535,train,441,96.875,0.15300990641117096
536,train,442,95.3125,0.10527851432561874
537,train,443,95.3125,0.10377862304449081
538,train,444,96.875,0.058376945555210114
539,train,445,98.4375,0.047249481081962585
540,train,446,100.0,0.02204781584441662
541,train,447,100.0,0.010806702077388763
542,train,448,100.0,0.020013460889458656
543,train,449,100.0,0.010222235694527626
544,train,450,100.0,0.015923868864774704
545,train,451,100.0,0.005966699216514826
546,train,452,100.0,0.016790442168712616
547,train,453,100.0,0.0030614242423325777
548,train,454,100.0,0.013698800466954708
549,train,455,100.0,0.015153754502534866
550,train,456,100.0,0.001618571113795042
551,train,457,95.3125,0.06942697614431381
552,train,458,98.4375,0.03530556708574295
553,train,459,100.0,0.007511377800256014
554,train,460,100.0,0.006433859001845121
555,train,461,100.0,0.010167919099330902
556,train,462,100.0,0.0284965131431818
557,train,463,98.4375,0.09621218591928482
558,train,464,98.4375,0.04297066479921341
559,train,465,100.0,0.002007558709010482
560,train,466,100.0,0.019670477136969566
561,train,467,98.4375,0.02183252014219761
562,train,468,98.4375,0.06007072329521179
563,train,469,100.0,0.0015875475946813822
564,train,470,98.4375,0.01950010284781456
565,train,471,95.3125,0.3150658905506134
566,train,472,98.4375,0.06936871260404587
567,train,473,100.0,0.0016210970934480429
568,train,474,100.0,0.026577545329928398
569,train,475,96.875,0.06734372675418854
570,train,476,95.3125,0.10354532301425934
571,train,477,96.875,0.1387052983045578
572,train,478,98.4375,0.025057092308998108
573,train,479,100.0,0.008395638316869736
574,train,480,96.875,0.0733170434832573
575,train,481,100.0,0.019504573196172714
576,train,482,93.75,0.1596110761165619
577,train,483,100.0,0.01701558567583561
578,train,484,93.75,0.1262195110321045
579,train,485,92.1875,0.12237659096717834
580,train,486,98.4375,0.03625981882214546
581,train,487,95.3125,0.23009568452835083
582,train,488,95.3125,0.12832805514335632
583,train,489,100.0,0.016552984714508057
584,train,490,100.0,0.011188844218850136
585,train,491,93.75,0.14210742712020874
586,train,492,98.4375,0.057486142963171005
587,train,493,98.4375,0.042063720524311066
588,train,494,96.875,0.10614856332540512
589,train,495,100.0,0.020247535780072212
590,train,496,95.3125,0.15497690439224243
591,train,497,100.0,0.014256533235311508
592,train,498,95.3125,0.15003767609596252
593,train,499,96.875,0.06677421182394028
594,train,500,98.4375,0.022698242217302322
595,train,501,98.4375,0.04610129073262215
596,train,502,95.3125,0.05061971768736839
597,train,503,95.3125,0.20697006583213806
598,train,504,96.875,0.06571754813194275
599,train,505,96.875,0.0423675999045372
600,train,506,98.4375,0.032570067793130875
601,train,507,100.0,0.0034121773205697536
602,train,508,98.4375,0.12220361828804016
603,train,509,98.4375,0.08919636905193329
604,train,510,92.1875,0.1720540076494217
605,train,511,95.3125,0.07308225333690643
606,train,512,98.4375,0.03546846657991409
607,train,513,98.4375,0.026071697473526
608,train,514,100.0,0.03428299352526665
609,train,515,96.875,0.1269342452287674
610,train,516,100.0,0.0046784961596131325
611,train,517,96.875,0.051233336329460144
612,train,518,100.0,0.01036485843360424
613,train,519,98.4375,0.03180021047592163
614,train,520,100.0,0.012563657946884632
615,train,521,98.4375,0.06737526506185532
616,train,522,100.0,0.03305308148264885
617,train,523,98.4375,0.020234106108546257
618,train,524,100.0,0.009861304424703121
619,train,525,98.4375,0.06133986636996269
620,train,526,100.0,0.0008397512137889862
621,train,527,98.4375,0.04195468872785568
622,train,528,95.3125,0.1656399369239807
623,train,529,100.0,0.01295474823564291
624,train,530,96.875,0.12784451246261597
625,train,531,98.4375,0.05025757476687431
626,train,532,100.0,0.021446600556373596
627,train,533,98.4375,0.10187126696109772
628,train,534,100.0,0.003469637595117092
629,train,535,98.4375,0.039493709802627563
630,train,536,96.875,0.06413698941469193
631,train,537,98.4375,0.06073816865682602
632,train,538,100.0,0.0066338879987597466
633,train,539,100.0,0.010180237703025341
634,train,540,93.75,0.22813843190670013
635,train,541,98.4375,0.04774393141269684
636,train,542,98.4375,0.03477400168776512
637,train,543,100.0,0.006806613877415657
638,train,544,100.0,0.01062143687158823
639,train,545,93.75,0.15917034447193146
640,train,546,96.875,0.05593316629528999
641,train,547,100.0,0.02968253567814827
642,train,548,95.3125,0.08811630308628082
643,train,549,96.875,0.10083245486021042
644,train,550,98.4375,0.024884436279535294
645,train,551,98.4375,0.020418204367160797
646,train,552,98.4375,0.0331156849861145
647,train,553,100.0,0.013834216631948948
648,train,554,96.875,0.053417570888996124
649,train,555,98.4375,0.039068449288606644
650,train,556,100.0,0.00836925394833088
651,train,557,98.4375,0.03165541961789131
652,train,558,95.3125,0.1540035456418991
653,train,559,100.0,0.022121073678135872
654,train,560,95.3125,0.07379524409770966
655,train,561,100.0,0.0033035778906196356
656,train,562,98.4375,0.022418469190597534
657,train,563,98.4375,0.03565376624464989
658,train,564,100.0,0.008271511644124985
659,train,565,96.875,0.11612854152917862
660,train,566,96.875,0.11824841052293777
661,train,567,98.4375,0.030548103153705597
662,train,568,100.0,0.012389352545142174
663,train,569,98.4375,0.01581444777548313
664,train,570,95.3125,0.10859948396682739
665,train,571,96.875,0.09140852093696594
666,train,572,100.0,0.010651319287717342
667,train,573,98.4375,0.0541657991707325
668,train,574,96.875,0.2898530662059784
669,train,575,98.4375,0.03115496225655079
670,train,576,100.0,0.0069900997914373875
671,train,577,98.4375,0.022335540503263474
672,train,578,98.4375,0.06570160388946533
673,train,579,96.875,0.0651736855506897
674,train,580,100.0,0.005921856500208378
675,train,581,98.4375,0.04548303410410881
676,train,582,100.0,0.005432903300970793
677,train,583,98.4375,0.051519010215997696
678,train,584,98.4375,0.08393023908138275
679,train,585,96.875,0.037596650421619415
680,train,586,100.0,0.00149714935105294
681,train,587,98.4375,0.03475511074066162
682,train,588,100.0,0.026303187012672424
683,train,589,100.0,0.007331030443310738
684,train,590,100.0,0.02069983445107937
685,train,591,98.4375,0.04660792648792267
686,train,592,100.0,0.009185033850371838
687,train,593,100.0,0.003102143295109272
688,train,594,100.0,0.010098850354552269
689,train,595,96.875,0.11466334015130997
690,train,596,96.875,0.19936729967594147
691,train,597,96.875,0.20647232234477997
692,train,598,96.875,0.07620637118816376
693,train,599,100.0,0.0018796758959069848
694,train,600,100.0,0.007763868197798729
695,train,601,100.0,0.006059600040316582
696,train,602,96.875,0.20393365621566772
697,train,603,100.0,0.018336227163672447
698,train,604,100.0,0.012280071154236794
699,train,605,96.875,0.08339790999889374
700,train,606,96.875,0.04714137688279152
701,train,607,100.0,0.015480476431548595
702,train,608,98.4375,0.034242503345012665
703,train,609,95.3125,0.11236381530761719
704,train,610,98.4375,0.05650901421904564
705,train,611,98.4375,0.05823415890336037
706,train,612,100.0,0.011984185315668583
707,train,613,100.0,0.015902800485491753
708,train,614,100.0,0.006415856070816517
709,train,615,100.0,0.006763127166777849
710,train,616,98.4375,0.05597875267267227
711,train,617,96.875,0.08191465586423874
712,train,618,96.875,0.0695519894361496
713,train,619,98.4375,0.018421759828925133
