,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,audio-mnist,ViT,N/A,N/A,97.41,2.5900000000000034,0.0,103687828
1,audio-mnist,ViT,N/A,running_tap,48.55,51.45,10.0,103687828
2,audio-mnist,ViT,CoNMix,running_tap,94.63000000000001,5.36999999999999,10.0,103687828
