,dataset,algorithm,tta-operation,corruption,accuracy,error,severity level,number of weight
0,audio-mnist,ViT,N/A,N/A,97.41,2.5900000000000034,0.0,103687828
1,audio-mnist,ViT,N/A,gaussian_noise,58.166666666666664,41.833333333333336,10.0,103687828
2,audio-mnist,ViT,CoNMix,gaussian_noise,89.96666666666667,10.033333333333331,10.0,103687828
